,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,84360.55194805193,84491.43116883116,84622.31038961037,84753.1896103896,84884.06883116881,85014.94805194804,85145.82727272726,85276.70649350648,85407.5857142857,85538.46493506493,85669.34415584414,85800.22337662337,85931.10259740258,86061.98181818181,86192.86103896103,86323.74025974025,86454.61948051947,86585.4987012987,86716.37792207791,86847.25714285714,86978.13636363635,87109.01558441558,87239.8948051948,87370.77402597402,87501.65324675324,87632.53246753247,87763.41168831168,87894.2909090909,88025.17012987012,88156.04935064934,88286.92857142857,88417.80779220778,88548.68701298701,88679.56623376622,88810.44545454545,88941.32467532466,89072.20389610389,89203.0831168831,89333.96233766233,89464.84155844155,89595.72077922078,89726.59999999999,89857.47922077922,89988.35844155843,90119.23766233766,90250.11688311688,90380.9961038961,90511.87532467532,90642.75454545455,90773.63376623376,90904.51298701299,91035.3922077922,91166.27142857143,91297.15064935065,91428.02987012987,91558.90909090909,91689.78831168832,91820.66753246753,91951.54675324674,92082.42597402597,92213.30519480519,92344.18441558442,92475.06363636363,92605.94285714286,92736.82207792207,92867.7012987013,92998.58051948051,93129.45974025974,93260.33896103896,93391.21818181819
1,84378.24369747899,84432.26596638655,84486.28823529412,84540.31050420168,84594.33277310924,84648.3550420168,84702.37731092438,84756.39957983194,84810.4218487395,84864.44411764706,84918.46638655462,84972.48865546219,85026.51092436975,85080.53319327731,85134.55546218487,85188.57773109243,85242.6,85296.62226890757,85350.64453781513,85404.66680672269,85458.68907563026,85512.71134453782,85566.73361344538,85620.75588235294,85674.7781512605,85728.80042016807,85782.82268907563,85836.8449579832,85890.86722689075,85944.88949579831,85998.91176470589,86052.93403361345,86106.95630252101,86160.97857142857,86215.00084033614,86269.0231092437,86323.04537815126,86377.06764705882,86431.08991596638,86485.11218487396,86539.13445378152,86593.15672268908,86647.17899159664,86701.20126050421,86755.22352941177,86809.24579831933,86863.26806722689,86917.29033613445,86971.31260504203,87025.33487394959,87079.35714285714,87133.3794117647,87187.40168067226,87241.42394957984,87295.4462184874,87349.46848739496,87403.49075630252,87457.5130252101,87511.53529411765,87565.55756302521,87619.57983193277,87673.60210084033,87727.62436974791,87781.64663865547,87835.66890756303,87889.69117647059,87943.71344537815,87997.73571428572,88051.75798319328,88105.78025210084
2,84988.98717948717,85131.5566100566,85274.12604062603,85416.69547119546,85559.2649017649,85701.83433233433,85844.40376290375,85986.97319347318,86129.54262404262,86272.11205461205,86414.68148518147,86557.2509157509,86699.82034632034,86842.38977688977,86984.9592074592,87127.52863802863,87270.09806859806,87412.6674991675,87555.23692973692,87697.80636030635,87840.37579087578,87982.94522144522,88125.51465201464,88268.08408258407,88410.6535131535,88553.22294372294,88695.79237429236,88838.3618048618,88980.93123543123,89123.50066600066,89266.0700965701,89408.63952713952,89551.20895770895,89693.77838827838,89836.3478188478,89978.91724941724,90121.48667998667,90264.0561105561,90406.62554112554,90549.19497169496,90691.7644022644,90834.33383283383,90976.90326340326,91119.47269397268,91262.04212454212,91404.61155511155,91547.18098568099,91689.7504162504,91832.31984681984,91974.88927738927,92117.4587079587,92260.02813852813,92402.59756909756,92545.166999667,92687.73643023643,92830.30586080585,92972.87529137528,93115.44472194472,93258.01415251415,93400.58358308359,93543.153013653,93685.72244422244,93828.29187479187,93970.8613053613,94113.43073593073,94256.00016650016,94398.5695970696,94541.13902763903,94683.70845820845,94826.27788877788
