,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,83493.93465045592,83650.30898228697,83806.68331411801,83963.05764594905,84119.4319777801,84275.80630961114,84432.18064144219,84588.55497327323,84744.92930510428,84901.30363693532,85057.67796876637,85214.05230059742,85370.42663242847,85526.80096425951,85683.17529609056,85839.5496279216,85995.92395975265,86152.29829158369,86308.67262341474,86465.04695524578,86621.42128707682,86777.79561890787,86934.16995073891,87090.54428256996,87246.918614401,87403.29294623205,87559.66727806309,87716.04160989414,87872.41594172518,88028.79027355622,88185.16460538727,88341.53893721831,88497.91326904936,88654.2876008804,88810.66193271146,88967.0362645425,89123.41059637355,89279.7849282046,89436.15926003564,89592.53359186668,89748.90792369773,89905.28225552877,90061.65658735982,90218.03091919086,90374.4052510219,90530.77958285295,90687.153914684,90843.52824651504,90999.90257834608,91156.27691017713,91312.65124200817,91469.02557383922,91625.39990567026,91781.7742375013,91938.14856933235,92094.52290116341,92250.89723299444,92407.2715648255,92563.64589665654,92720.02022848758,92876.39456031863,93032.76889214967,93189.14322398072,93345.51755581176,93501.8918876428,93658.26621947385,93814.6405513049,93971.01488313594,94127.38921496698,94283.76354679803
1,84268.00808823529,84324.40976890756,84380.81144957984,84437.21313025209,84493.61481092437,84550.01649159665,84606.4181722689,84662.81985294117,84719.22153361345,84775.6232142857,84832.02489495798,84888.42657563025,84944.82825630251,85001.22993697479,85057.63161764706,85114.03329831932,85170.4349789916,85226.83665966385,85283.23834033613,85339.64002100841,85396.04170168068,85452.44338235294,85508.8450630252,85565.24674369747,85621.64842436975,85678.05010504201,85734.45178571428,85790.85346638656,85847.25514705881,85903.65682773109,85960.05850840337,86016.46018907562,86072.8618697479,86129.26355042016,86185.66523109243,86242.0669117647,86298.46859243697,86354.87027310923,86411.27195378151,86467.67363445376,86524.07531512604,86580.47699579832,86636.87867647057,86693.28035714285,86749.68203781512,86806.08371848738,86862.48539915966,86918.88707983193,86975.28876050419,87031.69044117647,87088.09212184872,87144.493802521,87200.89548319328,87257.29716386553,87313.69884453781,87370.10052521009,87426.50220588234,87482.90388655462,87539.30556722688,87595.70724789915,87652.10892857143,87708.51060924369,87764.91228991596,87821.31397058823,87877.71565126049,87934.11733193276,87990.51901260504,88046.9206932773,88103.32237394957,88159.72405462184
2,85529.24175824175,85578.13736263735,85627.03296703297,85675.92857142857,85724.82417582418,85773.71978021978,85822.61538461538,85871.51098901099,85920.40659340659,85969.3021978022,86018.1978021978,86067.0934065934,86115.98901098901,86164.88461538461,86213.78021978022,86262.67582417582,86311.57142857142,86360.46703296703,86409.36263736263,86458.25824175825,86507.15384615384,86556.04945054944,86604.94505494506,86653.84065934065,86702.73626373627,86751.63186813187,86800.52747252746,86849.42307692308,86898.31868131868,86947.21428571428,86996.10989010989,87045.00549450549,87093.9010989011,87142.7967032967,87191.6923076923,87240.58791208791,87289.48351648351,87338.37912087912,87387.27472527472,87436.17032967032,87485.06593406593,87533.96153846153,87582.85714285714,87631.75274725274,87680.64835164834,87729.54395604396,87778.43956043955,87827.33516483517,87876.23076923077,87925.12637362636,87974.02197802198,88022.91758241758,88071.81318681319,88120.70879120879,88169.60439560439,88218.5,88267.3956043956,88316.29120879121,88365.18681318681,88414.08241758241,88462.97802197802,88511.87362637362,88560.76923076923,88609.66483516483,88658.56043956043,88707.45604395604,88756.35164835164,88805.24725274724,88854.14285714286,88903.03846153845
